866, 3287.37, 
867, 3154.89, 
868, 3208.38, 
869, 3217.04, 
870, 3136.51, 
871, 3171.4, 
872, 3298.57, 
873, 3202.75, 
874, 3206.87, 
875, 3119.14, 
876, 3205.56, 
877, 3153.65, 
878, 3188.55, 
879, 3227.92, 
880, 3277.51, 
881, 3263.16, 
882, 3229.81, 
883, 3410.77, 
884, 3223.7, 
885, 3178.63, 
886, 3142.82, 
887, 3234.58, 
888, 3399.88, 
889, 3334.71, 
890, 3305.82, 
891, 3308.94, 
892, 3291.93, 
893, 3258.53, 
894, 3278.14, 
895, 3300.29, 
896, 3328.91, 
897, 3272.6, 
898, 3322.29, 
899, 3307.14, 
900, 3339.46, 
901, 3340.29, 
902, 3278.37, 
903, 3253.73, 
904, 3342.63, 
905, 3460.17, 
906, 3341.81, 
907, 3383.12, 
908, 3335.65, 
909, 3377.08, 
910, 3369.09, 
911, 3270.45, 
912, 3351.98, 
913, 3490.35, 
914, 3411.98, 
915, 3398.69, 
916, 3343.01, 
917, 3331.84, 
918, 3256.69, 
919, 3343.98, 
920, 3468.35, 
921, 3439.08, 
922, 3508.46, 
923, 3382.48, 
924, 3409.25, 
925, 3484.76, 
926, 3391.72, 
927, 3464.46, 
928, 3543.28, 
929, 3523.39, 
930, 3408.01, 
931, 3444.14, 
932, 3436.89, 
933, 3451.75, 
934, 3603.24, 
935, 3534.79, 
936, 3382.14, 
937, 3491.73, 
938, 3621.0, 
939, 3446.84, 
940, 3425.3, 
941, 3657.94, 
942, 3544.83, 
943, 3458.14, 
944, 3486.4, 
945, 3533.97, 
946, 3505.06, 
947, 3484.67, 
948, 3507.18, 
949, 3670.86, 
950, 3463.43, 
951, 3436.31, 
952, 3457.85, 
953, 3548.84, 
954, 3615.25, 
955, 3668.68, 
956, 3550.95, 
957, 3579.29, 
958, 3571.05, 
959, 3598.39, 
960, 3547.4, 
961, 3540.67, 
962, 3533.5, 
963, 3557.25, 
964, 3593.59, 
965, 3578.13, 
966, 3623.02, 
967, 3673.52, 
968, 3633.83, 
969, 3580.05, 
970, 3725.17, 
971, 3643.86, 
972, 3663.65, 
973, 3773.9, 
974, 3688.41, 
975, 3769.19, 
976, 3624.95, 
977, 3737.93, 
978, 3606.69, 
979, 3672.71, 
980, 3702.33, 
981, 3705.91, 
982, 3651.49, 
983, 3831.2, 
984, 3683.2, 
985, 3634.17, 
986, 3674.45, 
987, 3787.68, 
988, 3728.12, 
989, 3756.21, 
990, 3643.33, 
991, 3774.09, 
992, 3676.2, 
993, 3687.74, 
994, 3566.87, 
995, 3727.48, 
996, 3886.29, 
997, 3778.62, 
998, 3715.49, 
999, 3702.97, 
1000, 3733.01, 
1001, 3756.83, 
1002, 3720.86, 
1003, 3811.75, 
1004, 3723.22, 
1005, 3803.93, 
1006, 3696.17, 
1007, 3752.18, 
1008, 3678.3, 
1009, 3858.45, 
1010, 3713.08, 
1011, 3828.88, 
1012, 3847.87, 
1013, 3769.26, 
1014, 3781.96, 
1015, 3842.83, 
1016, 3749.07, 
1017, 3761.28, 
1018, 3875.45, 
1019, 3688.95, 
1020, 3914.1, 
1021, 3941.4, 
1022, 3833.07, 
1023, 3883.48, 
1024, 3969.85, 
1025, 3883.85, 
1026, 3718.14, 
1027, 3918.13, 
1028, 3825.51, 
1029, 3715.5, 
1030, 3826.42, 
1031, 3847.81, 
1032, 3943.89, 
1033, 3878.03, 
1034, 3911.04, 
1035, 3935.1, 
1036, 4047.65, 
1037, 3838.65, 
1038, 3999.83, 
1039, 3939.48, 
1040, 4017.05, 
1041, 3908.32, 
1042, 3911.09, 
1043, 3914.19, 
1044, 3874.97, 
1045, 3874.41, 
1046, 4088.0, 
1047, 3829.73, 
1048, 3864.83, 
1049, 3976.72, 
1050, 4038.28, 
1051, 4037.46, 
1052, 3995.25, 
1053, 4068.39, 
1054, 3982.11, 
1055, 4025.3, 
1056, 4111.95, 
1057, 4009.96, 
1058, 3887.53, 
1059, 4107.5, 
1060, 4026.78, 
1061, 3935.15, 
1062, 3973.48, 
1063, 4008.36, 
1064, 3999.97, 
1065, 3864.12, 
1066, 3968.73, 
1067, 3925.12, 
1068, 4113.5, 
1069, 4130.58, 
1070, 4037.85, 
1071, 4081.98, 
1072, 4149.63, 
1073, 3989.88, 
1074, 4102.08, 
1075, 3995.71, 
1076, 4100.58, 
1077, 4041.72, 
1078, 4110.11, 
1079, 3996.49, 
1080, 4033.51, 
1081, 4054.55, 
1082, 4000.96, 
1083, 4125.55, 
1084, 4119.36, 
1085, 4169.95, 
1086, 4107.54, 
1087, 4094.47, 
1088, 4107.98, 
1089, 4048.7, 
1090, 4023.48, 
1091, 4205.88, 
1092, 4147.21, 
1093, 4137.72, 
1094, 4228.47, 
1095, 4077.9, 
1096, 4153.66, 
1097, 4239.1, 
1098, 4235.97, 
1099, 4142.54, 
1100, 4076.66, 
1101, 4235.99, 
1102, 4090.7, 
1103, 4227.04, 
1104, 4193.94, 
1105, 4047.63, 
1106, 4236.24, 
1107, 4143.4, 
1108, 4317.64, 
1109, 4305.72, 
1110, 4233.99, 
1111, 4351.22, 
1112, 4215.47, 
1113, 4199.34, 
1114, 4228.89, 
1115, 4228.19, 
1116, 4132.4, 
1117, 4295.84, 
1118, 4274.78, 
1119, 4264.7, 
1120, 4209.42, 
1121, 4255.64, 
1122, 4316.16, 
1123, 4281.06, 
1124, 4266.14, 
1125, 4275.5, 
1126, 4257.64, 
1127, 4321.77, 
1128, 4265.88, 
1129, 4273.25, 
1130, 4284.07, 
1131, 4448.84, 
1132, 4257.1, 
1133, 4478.14, 
1134, 4409.86, 
1135, 4315.56, 
1136, 4327.0, 
1137, 4250.74, 
1138, 4297.45, 
1139, 4323.24, 
1140, 4336.91, 
1141, 4261.42, 
1142, 4485.74, 
1143, 4334.22, 
1144, 4357.09, 
1145, 4316.69, 
1146, 4314.46, 
1147, 4469.83, 
1148, 4353.98, 
1149, 4525.1, 
1150, 4428.56, 
1151, 4319.44, 
1152, 4369.07, 
1153, 4534.55, 
1154, 4535.8, 
1155, 4377.31, 
1156, 4469.84, 
1157, 4456.61, 
1158, 4404.45, 
1159, 4493.73, 
1160, 4404.51, 
1161, 4476.57, 
1162, 4464.07, 
1163, 4493.49, 
1164, 4463.09, 
1165, 4368.62, 
1166, 4512.77, 
1167, 4387.92, 
1168, 4585.65, 
1169, 4473.45, 
1170, 4469.54, 
1171, 4443.09, 
1172, 4473.43, 
1173, 4424.82, 
1174, 4454.25, 
1175, 4569.64, 
1176, 4481.09, 
1177, 4487.51, 
1178, 4575.97, 
1179, 4478.16, 
1180, 4592.98, 
1181, 4581.91, 
1182, 4430.47, 
1183, 4478.84, 
1184, 4492.8, 
1185, 4530.03, 
1186, 4555.87, 
1187, 4527.65, 
1188, 4574.34, 
1189, 4674.42, 
1190, 4457.69, 
1191, 4731.81, 
1192, 4652.46, 
1193, 4596.64, 
1194, 4574.75, 
1195, 4524.77, 
1196, 4603.5, 
1197, 4453.61, 
1198, 4429.8, 
1199, 4576.13, 
1200, 4472.91, 
1201, 4572.56, 
1202, 4790.92, 
1203, 4521.72, 
1204, 4714.01, 
1205, 4690.59, 
1206, 4600.66, 
1207, 4613.09, 
1208, 4585.18, 
1209, 4699.58, 
1210, 4646.44, 
1211, 4597.95, 
1212, 4466.99, 
1213, 4559.82, 
1214, 4711.61, 
1215, 4651.68, 
1216, 4650.31, 
1217, 4698.89, 
1218, 4683.84, 
1219, 4620.62, 
1220, 4669.05, 
1221, 4686.78, 
1222, 4704.24, 
1223, 4779.78, 
1224, 4759.97, 
1225, 4727.65, 
1226, 4752.39, 
1227, 4761.71, 
1228, 4595.47, 
1229, 4706.31, 
1230, 4742.55, 
1231, 4607.8, 
1232, 4806.12, 
1233, 4707.87, 
1234, 4816.65, 
1235, 4685.29, 
1236, 4774.72, 
1237, 4742.95, 
1238, 4761.4, 
1239, 4792.65, 
1240, 4843.75, 
1241, 4691.51, 
1242, 4857.77, 
1243, 4700.55, 
1244, 4759.12, 
1245, 4700.04, 
1246, 4694.42, 
1247, 4739.84, 
1248, 4862.05, 
1249, 4735.26, 
1250, 4808.9, 
1251, 4857.69, 
1252, 4701.15, 
1253, 4791.35, 
1254, 4746.32, 
1255, 4791.1, 
1256, 4787.72, 
1257, 4746.91, 
1258, 4862.34, 
1259, 4840.47, 
1260, 4757.92, 
1261, 4969.83, 
1262, 4835.14, 
1263, 5029.84, 
1264, 4911.64, 
1265, 5068.34, 
1266, 5045.26, 
1267, 4996.9, 
1268, 4894.41, 
1269, 5023.64, 
1270, 4807.22, 
1271, 4860.74, 
1272, 4972.09, 
1273, 4681.57, 
1274, 4933.82, 
1275, 4901.17, 
1276, 4910.55, 
1277, 4904.47, 
1278, 4855.5, 
1279, 4905.54, 
1280, 5032.88, 
1281, 5053.72, 
1282, 5036.23, 
1283, 5124.0, 
1284, 4808.38, 
1285, 4865.98, 
1286, 4975.89, 
1287, 4967.26, 
1288, 4979.17, 
1289, 5146.26, 
1290, 5072.72, 
1291, 5095.14, 
1292, 4893.19, 
1293, 5077.52, 
1294, 4996.58, 
1295, 4907.79, 
1296, 4980.65, 
1297, 4989.59, 
1298, 5138.53, 
1299, 5010.69, 
1300, 5157.5, 
1301, 5084.56, 
1302, 5175.17, 
1303, 5044.66, 
1304, 5096.28, 
1305, 5059.72, 
1306, 5078.62, 
1307, 4975.22, 
1308, 5031.2, 
1309, 5257.82, 
1310, 4991.2, 
1311, 5087.77, 
1312, 5136.86, 
1313, 5031.89, 
1314, 5176.71, 
1315, 5040.88, 
1316, 5126.59, 
1317, 4999.02, 
1318, 5124.0, 
1319, 5144.01, 
1320, 5199.13, 
1321, 5309.57, 
1322, 5053.18, 
1323, 5169.74, 
1324, 5181.04, 
1325, 5101.35, 
1326, 5012.88, 
1327, 5088.3, 
1328, 5032.46, 
1329, 5168.17, 
1330, 5156.93, 
1331, 5165.3, 
1332, 5158.12, 
1333, 5147.08, 
1334, 5177.47, 
1335, 5280.05, 
1336, 5108.23, 
1337, 5203.89, 
1338, 5163.44, 
1339, 5187.82, 
1340, 5250.81, 
1341, 5091.48, 
1342, 5259.46, 
1343, 5196.23, 
1344, 5159.71, 
1345, 5279.88, 
1346, 5026.72, 
1347, 5185.11, 
1348, 5284.27, 
1349, 5289.51, 
1350, 5390.13, 
1351, 5370.78, 
1352, 5308.87, 
1353, 5297.76, 
1354, 5375.72, 
1355, 5323.11, 
1356, 5226.77, 
1357, 5177.89, 
1358, 5244.84, 
1359, 5279.96, 
1360, 5302.96, 
1361, 5223.16, 
1362, 5317.77, 
1363, 5358.0, 
1364, 5128.71, 
1365, 5340.8, 
1366, 5267.87, 
1367, 5154.52, 
1368, 5155.49, 
1369, 5423.06, 
1370, 5215.92, 
1371, 5426.99, 
1372, 5335.58, 
1373, 5297.67, 
1374, 5347.2, 
1375, 5334.04, 
1376, 5342.65, 
1377, 5336.97, 
1378, 5384.94, 
1379, 5439.04, 
1380, 5349.33, 
1381, 5370.04, 
1382, 5293.71, 
1383, 5377.19, 
1384, 5506.51, 
1385, 5426.1, 
1386, 5396.16, 
1387, 5447.39, 
1388, 5292.27, 
1389, 5446.05, 
1390, 5410.65, 
1391, 5515.25, 
